district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5200000000.0,100.0,142.0,2.0,3.0,3.0,,,PPJB,4400.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,8500000000.0,220.0,495.0,3.0,10.0,6.0,,,SHM,6600.0,Unfurnished,2017.0
Cipayung,Jakarta Timur,-6.3153539,106.8928693,21/02/2024,5800000000.0,509.0,350.0,2.0,5.0,5.0,6.0,,SHM,2200.0,Unfurnished,
Gambir,Jakarta Pusat,-6.1673595,106.8209277,21/02/2024,7000000000.0,207.0,300.0,2.0,3.0,2.0,1.0,,SHM,,Unfurnished,
Cempaka Putih,Jakarta Pusat,-6.1868333,106.8665002,21/02/2024,9000000000.0,533.0,341.0,1.0,3.0,2.0,3.0,,SHM,,Semi Furnished,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,29/02/2024,2500000000.0,120.0,150.0,2.0,3.0,3.0,1.0,,SHM,2200.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,2200000000.0,280.0,275.0,1.0,4.0,3.0,,,SHM,2200.0,Unfurnished,2023.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,29/02/2024,1500000000.0,55.0,110.0,2.0,3.0,2.0,,,SHM,3500.0,Semi Furnished,2023.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,29/02/2024,2200000000.0,60.0,104.0,2.0,3.0,3.0,,,SHM,3500.0,Full Furnished,2023.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,29/02/2024,1700000000.0,90.0,75.0,1.0,2.0,1.0,,,SHM,,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,2600000000.0,90.0,120.0,2.0,4.0,3.0,,,SHM,2200.0,Unfurnished,2023.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,29/02/2024,3250000000.0,145.0,210.0,1.0,10.0,4.0,,,SHM,1300.0,Unfurnished,2023.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,29/02/2024,1980000000.0,126.0,180.0,2.0,4.0,3.0,,,SHM,2200.0,Unfurnished,2023.0
Kebagusan,Pasar Minggu,-6.3115948,106.8325872,21/02/2024,3900000000.0,108.0,250.0,3.0,5.0,4.0,2.0,,SHM,3500.0,Unfurnished,2023.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,29/02/2024,2600000000.0,90.0,108.0,2.0,2.0,2.0,,,SHM,3500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,1275000000.0,48.0,60.0,1.0,2.0,3.0,,,SHM,2200.0,Unfurnished,2023.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,29/02/2024,35000000000.0,1349.0,1344.0,1.0,4.0,4.0,,,SHM,16500.0,Unfurnished,2023.0
Kebagusan,Pasar Minggu,-6.3115948,106.8325872,21/02/2024,4150000000.0,128.0,270.0,3.0,3.0,3.0,1.0,2.0,SHM,5500.0,Semi Furnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,2200000000.0,90.0,85.0,2.0,3.0,2.0,,,SHM,2200.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,3800000000.0,136.0,102.0,2.0,4.0,3.0,,,SHM,7700.0,Unfurnished,2023.0
Gambir,Jakarta Pusat,-6.1673595,106.8209277,29/02/2024,6950000000.0,94.0,450.0,5.0,10.0,8.0,,,SHM,5500.0,Full Furnished,2023.0
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,29/02/2024,1900000000.0,96.0,150.0,2.0,3.0,3.0,,,SHM,5500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,7350000000.0,300.0,200.0,2.0,4.0,3.0,,,SHM,3500.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,1390000000.0,96.0,90.0,1.0,2.0,1.0,,,SHM,2200.0,Unfurnished,2023.0
Ragunan,Jagakarsa,-6.301752,106.8207875,21/02/2024,1950000000.0,82.0,115.0,2.0,3.0,3.0,2.0,,SHM,2200.0,Unfurnished,2023.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,29/02/2024,15500000000.0,1703.0,330.0,1.0,5.0,4.0,,,SHM,5000.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,4300000000.0,120.0,200.0,2.0,5.0,4.0,,,PPJB,11000.0,Unfurnished,2023.0
Ragunan,Pasar Minggu,-6.301752,106.8207875,21/02/2024,3550000000.0,103.0,250.0,3.0,4.0,3.0,2.0,,SHM,5500.0,Semi Furnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,11500000000.0,220.0,455.0,3.0,7.0,7.0,,,SHM,16500.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,2450000000.0,90.0,116.0,2.0,3.0,3.0,,,SHM,5500.0,Unfurnished,2023.0
Cempaka Putih,Jakarta Pusat,-6.1868333,106.8665002,29/02/2024,4598000000.0,209.0,150.0,2.0,5.0,2.0,,,SHM,10600.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,1850000000.0,160.0,110.0,2.0,4.0,3.0,,,SHM,3500.0,Unfurnished,2023.0
Cempaka Putih,Jakarta Pusat,-6.1868333,106.8665002,29/02/2024,7750000000.0,550.0,390.0,1.0,5.0,4.0,,,SHM,2300.0,Unfurnished,2023.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,29/02/2024,5300000000.0,102.0,280.0,3.0,4.0,4.0,,,SHM,5500.0,Unfurnished,2023.0
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,29/02/2024,40000000000.0,640.0,500.0,2.0,4.0,3.0,,,SHM,10600.0,Unfurnished,2023.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,29/02/2024,2350000000.0,75.0,98.0,2.0,3.0,3.0,,,PPJB,4400.0,Unfurnished,2023.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,29/02/2024,750000000.0,22.0,70.0,3.0,3.0,2.0,,,SHM,1300.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,6500000000.0,200.0,220.0,2.0,4.0,4.0,,,SHM,3500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,2900000000.0,105.0,210.0,3.0,3.0,3.0,,,SHM,5500.0,Unfurnished,2023.0
Senen,Jakarta Pusat,-6.195351899999999,106.8498184,29/02/2024,17500000000.0,595.0,400.0,1.0,10.0,3.0,,,HGB,3500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,3500000000.0,102.0,267.0,4.0,4.0,4.0,,,SHM,3500.0,Semi Furnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,1450000000.0,75.0,100.0,2.0,3.0,2.0,,,SHM,5500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,6700000000.0,414.0,600.0,2.0,5.0,5.0,,,SHM,5500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,1275000000.0,45.0,60.0,2.0,2.0,3.0,,,SHM,2200.0,Unfurnished,2023.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,29/02/2024,4900000000.0,300.0,500.0,2.0,5.0,5.0,,,SHM,5500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,3150000000.0,90.0,130.0,2.0,4.0,3.0,,,SHM,4400.0,Unfurnished,2023.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,29/02/2024,3150000000.0,154.0,220.0,2.0,4.0,4.0,,,SHM,4200.0,Unfurnished,2023.0
Koja,Jakarta Utara,-6.115910299999999,106.9081259,29/02/2024,1500000000.0,100.0,100.0,1.0,3.0,1.0,,,SHM,2200.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,4250000000.0,213.0,170.0,1.0,3.0,3.0,,,SHM,3500.0,Unfurnished,2023.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,29/02/2024,4500000000.0,484.0,130.0,1.0,2.0,1.0,,,HGB,1300.0,Unfurnished,2023.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,29/02/2024,3500000000.0,141.0,170.0,2.0,4.0,3.0,,,PPJB,4400.0,Unfurnished,2023.0
Palmerah,Jakarta Barat,-6.1942907,106.793333,29/02/2024,8900000000.0,226.0,378.0,3.0,10.0,10.0,,,SHM,5500.0,Full Furnished,2023.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,29/02/2024,1700000000.0,130.0,130.0,1.0,4.0,2.0,,,HGB,2200.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,3500000000.0,136.0,136.0,2.0,8.0,4.0,,,SHM,7700.0,Unfurnished,2023.0
Kemang,Mampang Prapatan,-6.2636232,106.8160465,21/02/2024,7500000000.0,225.0,425.0,2.0,3.0,3.0,2.0,1.0,SHM,,Unfurnished,
Palmerah,Jakarta Barat,-6.1942907,106.793333,21/02/2024,950000000.0,32.0,90.0,3.0,3.0,2.0,,1.0,SHM,,Unfurnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,01/03/2024,26000000000.0,995.0,500.0,2.0,5.0,4.0,6.0,2.0,SHM,10000.0,Semi Furnished,
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,4500000000.0,238.0,160.0,1.0,3.0,2.0,,,SHM,2200.0,Unfurnished,2021.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,01/03/2024,3000000000.0,207.0,69.0,2.0,3.0,2.0,,,SHM,4400.0,Unfurnished,2021.0
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,01/03/2024,3700000000.0,160.0,260.0,2.0,3.0,3.0,,,SHM,2200.0,Unfurnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,4000000000.0,160.0,160.0,2.0,3.0,2.0,,,SHM,5500.0,Unfurnished,2021.0
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,01/03/2024,1900000000.0,140.0,200.0,2.0,4.0,3.0,,,SHM,3500.0,Unfurnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2900000000.0,102.0,120.0,2.0,3.0,2.0,,,SHM,2200.0,Unfurnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,18500000000.0,436.0,400.0,3.0,6.0,5.0,,,HGB,10500.0,Unfurnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,6700000000.0,220.0,450.0,3.0,6.0,6.0,,,SHM,6600.0,Semi Furnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2800000000.0,90.0,150.0,3.0,3.0,2.0,,,SHM,5500.0,Unfurnished,2019.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2600000000.0,90.0,230.0,3.0,4.0,2.0,,,SHM,4400.0,Semi Furnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2300000000.0,90.0,60.0,1.0,2.0,1.0,,,SHM,1100.0,Unfurnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,3700000000.0,90.0,150.0,2.0,3.0,2.0,,,SHM,5500.0,Semi Furnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,1675000000.0,67.0,110.0,2.0,3.0,3.0,,,SHM,2200.0,Unfurnished,2021.0
Cipayung,Jakarta Timur,-6.3153539,106.8928693,21/02/2024,1299000000.0,99.0,75.0,,3.0,2.0,,,SHM,2200.0,Unfurnished,2023.0
Pademangan,Jakarta Utara,-6.1339405,106.8383529,01/03/2024,6500000000.0,160.0,260.0,2.0,4.0,4.0,,,SHM,4400.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,3200000000.0,128.0,256.0,2.0,4.0,3.0,,,SHM,3500.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2200000000.0,116.0,100.0,1.0,4.0,2.0,,,SHM,2200.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,4200000000.0,108.0,130.0,2.0,3.0,3.0,,,SHM,3500.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2500000000.0,75.0,90.0,2.0,2.0,2.0,,,SHM,2200.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,3200000000.0,165.0,135.0,2.0,5.0,4.0,,,SHM,3500.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,3100000000.0,57.0,81.0,2.0,2.0,1.0,,,PPJB,4400.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,13500000000.0,260.0,450.0,3.0,4.0,4.0,,,SHM,5500.0,Unfurnished,2018.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,01/03/2024,5616000000.0,216.0,1.0,1.0,1.0,1.0,,,SHM,,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,995000000.0,90.0,1.0,1.0,1.0,1.0,,,SHM,,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,12500000000.0,375.0,600.0,2.0,4.0,4.0,,,SHM,7700.0,Semi Furnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,1850000000.0,160.0,60.0,1.0,3.0,1.0,,,HGB,2200.0,Unfurnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,1700000000.0,120.0,200.0,2.0,4.0,2.0,,,SHM,2200.0,Unfurnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5500000000.0,160.0,200.0,2.0,4.0,4.0,,,SHM,2200.0,Unfurnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,1400000000.0,90.0,75.0,1.0,2.0,1.0,,,SHM,2200.0,Unfurnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,3750000000.0,102.0,216.0,2.0,10.0,10.0,,,SHM,10600.0,Unfurnished,2018.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,4650000000.0,119.0,165.0,2.0,4.0,3.0,,,SHM,4400.0,Unfurnished,2018.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,1900000000.0,117.0,150.0,2.0,4.0,2.0,1.0,,SHM,2200.0,Unfurnished,2000.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,1700000000.0,70.0,100.0,2.0,3.0,2.0,1.0,1.0,SHM,2200.0,Unfurnished,2020.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,8500000000.0,300.0,294.0,2.0,5.0,4.0,2.0,2.0,SHM,3500.0,Unfurnished,2020.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,3800000000.0,160.0,120.0,2.0,5.0,5.0,1.0,1.0,SHM,3500.0,Unfurnished,2020.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5300000000.0,178.0,200.0,2.0,2.0,1.0,,,SHM,2200.0,Unfurnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5500000000.0,120.0,180.0,2.0,2.0,2.0,,,SHM,4400.0,Semi Furnished,2017.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5400000000.0,112.0,157.0,2.0,3.0,3.0,,,PPJB,4400.0,Unfurnished,2017.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,01/03/2024,4900000000.0,150.0,90.0,1.0,3.0,3.0,,,SHM,5500.0,Unfurnished,2017.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,80000000000.0,700.0,829.0,2.0,7.0,7.0,11.0,11.0,SHM,10500.0,Full Furnished,2020.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,6500000000.0,144.0,244.0,3.0,4.0,3.0,,,SHM,7700.0,Unfurnished,2017.0
Rawamangun,Pulo Gadung,-6.1976024,106.879792,21/02/2024,14750000000.0,400.0,650.0,2.0,9.0,10.0,3.0,2.0,SHM,,Full Furnished,
Thamrin,Kemayoran,-6.1876224,106.8229118,01/03/2024,600000000.0,62.0,45.0,2.0,3.0,2.0,1.0,1.0,SHM,1300.0,Unfurnished,2023.0
Alamaya Residence,Jagakarsa,-6.3520115,106.8104113,29/02/2024,2530000000.0,145.0,148.0,2.0,2.0,2.0,1.0,,SHM,,Semi Furnished,
Lebak Bulus,Cilandak,-6.3031123,106.7794935,01/03/2024,600000000.0,62.0,45.0,2.0,3.0,2.0,1.0,1.0,SHM,1300.0,Unfurnished,2023.0
Tebet,Jakarta Selatan,-6.2251223,106.8549881,29/02/2024,2900000000.0,100.0,150.0,2.0,3.0,2.0,1.0,1.0,SHM,2200.0,Unfurnished,2020.0
Gading Residence,Kelapa Gading,-6.1764009,106.9137854,21/02/2024,4100000000.0,128.0,176.0,2.0,3.0,3.0,1.0,,SHM,,Unfurnished,
Kemang,Mampang Prapatan,-6.2636232,106.8160465,21/02/2024,14500000000.0,536.0,200.0,1.0,5.0,3.0,3.0,,SHM,,Unfurnished,2000.0
Matraman,Jakarta Timur,-6.2018754,106.8688565,01/03/2024,2200000000.0,71.0,180.0,3.0,3.0,3.0,1.0,,SHM,2200.0,Unfurnished,2024.0
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,21/02/2024,900000000.0,32.0,64.0,2.0,2.0,2.0,1.0,,SHM,2200.0,Semi Furnished,
Lebak Bulus,Cilandak,-6.3031123,106.7794935,01/03/2024,8000000000.0,400.0,300.0,1.0,6.0,3.0,,4.0,SHM,22000.0,Unfurnished,1990.0
Pondok Bambu,Duren Sawit,-6.2325788,106.9033981,01/03/2024,15.0,260.0,150.0,,3.0,2.0,1.0,1.0,SHM,2300.0,,1980.0
Cipulir,Cilandak,-6.23682,106.773595,01/03/2024,600000000.0,62.0,45.0,2.0,3.0,2.0,1.0,1.0,SHM,1300.0,Unfurnished,2023.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,5800000000.0,150.0,171.0,2.0,3.0,3.0,1.0,1.0,SHM,3500.0,Unfurnished,2020.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,4461000000.0,100.0,133.0,2.0,4.0,3.0,1.0,1.0,SHM,3500.0,Unfurnished,2020.0
Kembangan,Jakarta Barat,-6.1987086,106.741926,29/02/2024,3051000000.0,127.0,127.0,2.0,4.0,3.0,1.0,1.0,SHM,3500.0,Unfurnished,2020.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,2800000000.0,77.0,135.0,3.0,3.0,3.0,1.0,,SHM,2200.0,Unfurnished,2020.0
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,29/02/2024,26500000000.0,1770.0,600.0,2.0,5.0,4.0,4.0,2.0,SHM,3500.0,Unfurnished,2010.0
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,29/02/2024,3500000000.0,172.0,290.0,3.0,4.0,3.0,1.0,1.0,SHM,4400.0,Full Furnished,2009.0
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/02/2024,5100000000.0,256.0,370.0,2.0,3.0,3.0,4.0,2.0,SHM,3500.0,Unfurnished,2010.0
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,29/02/2024,5000000000.0,216.0,180.0,1.0,4.0,3.0,1.0,1.0,SHM,2200.0,Unfurnished,2019.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,01/03/2024,3700000000.0,115.0,250.0,2.0,4.0,3.0,1.0,1.0,SHM,2200.0,Unfurnished,2023.0
Kebagusan,Jagakarsa,-6.3115948,106.8325872,21/02/2024,2499999999.0,153.0,130.0,2.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,29/02/2024,1550000000.0,105.0,115.0,,3.0,2.0,,,SHM,2200.0,,
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,21/02/2024,1820000000.0,60.0,96.0,2.0,3.0,2.0,,,SHM,2200.0,Unfurnished,
kemang,Cilandak,-6.2777834,106.8114224,01/03/2024,6700000000.0,114.0,210.0,3.0,3.0,4.0,2.0,1.0,SHM,3500.0,Unfurnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,20000000000.0,231.0,242.0,4.0,5.0,5.0,,,SHM,7500.0,Semi Furnished,2019.0
Setia Budi,Jakarta Selatan,-6.2136327,106.8264328,29/02/2024,55000000000.0,1046.0,427.0,1.0,6.0,3.0,,,SHM,23000.0,Unfurnished,2022.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,29/02/2024,4500000000.0,240.0,450.0,2.0,4.0,3.0,,,SHM,2200.0,Unfurnished,2022.0
Koja,Jakarta Utara,-6.115910299999999,106.9081259,29/02/2024,3000000000.0,200.0,300.0,2.0,3.0,3.0,,,SHM,2400.0,Unfurnished,2022.0
Pasar Rebo,Jakarta Timur,-6.326564899999999,106.8559596,01/03/2024,400000000.0,40.0,32.0,2.0,1.0,1.0,,1.0,SHM,900.0,Unfurnished,2023.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,2200000000.0,144.0,210.0,2.0,4.0,2.0,,,SHM,2200.0,Semi Furnished,2021.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,5500000000.0,220.0,125.0,1.0,4.0,2.0,,,SHM,2200.0,Unfurnished,2021.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,01/03/2024,10000000000.0,190.0,400.0,4.0,4.0,3.0,,,SHM,7700.0,Semi Furnished,2019.0
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,24/05/2024,9900000000.0,140.0,392.0,3.0,3.0,3.0,2.0,2.0,SHM,6600.0,Semi Furnished,2023.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,2600000000.0,102.0,160.0,2.0,3.0,3.0,,,SHM,3500.0,Semi Furnished,2019.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,6800000000.0,120.0,168.0,2.0,3.0,2.0,,,PPJB,2200.0,Unfurnished,2022.0
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,29/02/2024,3200000000.0,96.0,225.0,3.0,5.0,3.0,,,SHM,3500.0,Unfurnished,2022.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,3650000000.0,100.0,300.0,3.0,4.0,4.0,,,SHM,2200.0,Semi Furnished,2021.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,01/03/2024,1200000000.0,72.0,69.0,1.0,2.0,2.0,,,SHM,2200.0,Unfurnished,2021.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,7200000000.0,196.0,420.0,4.0,5.0,5.0,,,SHM,4400.0,Semi Furnished,2021.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,5200000000.0,146.0,321.0,3.0,5.0,5.0,,,SHM,4400.0,Semi Furnished,2021.0
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,01/03/2024,7500000000.0,191.0,350.0,2.0,6.0,4.0,,,SHM,3500.0,Unfurnished,2021.0
Palmerah,Jakarta Barat,-6.1942907,106.793333,01/03/2024,25000000000.0,845.0,424.0,2.0,6.0,4.0,,,SHM,18000.0,Semi Furnished,2021.0
Cilincing,Jakarta Utara,-6.1101657,106.9448985,29/02/2024,1500000000.0,178.0,170.0,1.0,8.0,8.0,,,SHM,10400.0,Unfurnished,2022.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,29500000000.0,693.0,1000.0,2.0,7.0,9.0,,,SHM,10500.0,Full Furnished,2022.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,2600000000.0,102.0,120.0,1.0,4.0,2.0,,,SHM,3500.0,Semi Furnished,2022.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,29/02/2024,9500000000.0,325.0,260.0,2.0,10.0,8.0,,,SHM,16400.0,Unfurnished,2022.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,29/02/2024,7000000000.0,210.0,210.0,2.0,5.0,5.0,,,SHM,5500.0,Semi Furnished,2022.0
Kemayoran,Jakarta Pusat,-6.1594869,106.8541776,29/02/2024,5250000000.0,313.0,200.0,1.0,5.0,2.0,,,SHM,2200.0,Unfurnished,2022.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,29/02/2024,3840830000.0,126.0,146.0,2.0,4.0,4.0,,,HGB,4400.0,Semi Furnished,2022.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,01/03/2024,1250000000.0,60.0,70.0,2.0,2.0,2.0,,,SHM,3300.0,Unfurnished,2021.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,01/03/2024,1250000000.0,60.0,70.0,2.0,2.0,2.0,,,SHM,2200.0,Unfurnished,2021.0
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,01/03/2024,3500000000.0,200.0,270.0,2.0,4.0,3.0,,,SHM,4400.0,Unfurnished,2021.0
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,01/03/2024,9900000000.0,270.0,400.0,2.0,4.0,5.0,,,SHM,5500.0,Semi Furnished,2021.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,9500000000.0,260.0,312.0,2.0,3.0,3.0,,,SHM,8800.0,Semi Furnished,2019.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,1650000000.0,98.0,180.0,2.0,4.0,2.0,,,SHM,3500.0,Unfurnished,2019.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,01/03/2024,6500000000.0,240.0,300.0,2.0,5.0,3.0,,,SHM,5500.0,Unfurnished,2019.0
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,01/03/2024,5300000000.0,160.0,240.0,2.0,4.0,4.0,,,SHM,3500.0,Unfurnished,2019.0
